,Access_Level,Training_Completed,Code_postal,Email_Domain,EmployeeTargeted,Gender,Social_Media,behaviorPattern2,peerUsageMetric6,usageMetric2,usageMetric5,fraudTraining
9033,1,1.0,39998,ox.ac.uk,0.0,0,1.0,0,3,0,5,1
9841,7,0.0,10000,ehow.com,1.0,1,,0,1,0,5,1
12404,0,0.0,84995,si.edu,0.0,0,2.0,0,4,0,6,0
9929,5,1.0,24999,si.edu,1.0,1,,0,5,1,4,0
8521,3,1.0,39998,si.edu,1.0,0,1.0,0,6,2,3,1
4490,0,1.0,69996,si.edu,1.0,1,0.0,0,5,2,0,0
3195,2,1.0,24999,ox.ac.uk,1.0,1,1.0,1,4,3,7,1
11090,1,0.0,24999,si.edu,1.0,1,1.0,1,0,1,0,1
2200,0,1.0,10000,slideshare.net,1.0,1,0.0,2,3,1,1,1
6252,7,1.0,69996,si.edu,0.0,0,0.0,1,2,0,6,0
10790,5,1.0,69996,si.edu,0.0,0,0.0,1,5,1,1,0
10590,5,0.0,10000,ox.ac.uk,1.0,1,0.0,0,5,1,3,0
5778,0,1.0,84995,si.edu,0.0,1,0.0,2,6,1,5,0
4367,1,1.0,24999,si.edu,1.0,1,1.0,0,3,0,2,1
6584,1,1.0,54997,slideshare.net,1.0,1,1.0,0,0,2,4,0
5061,5,0.0,24999,slideshare.net,1.0,0,0.0,0,0,1,5,0
13505,3,1.0,10000,si.edu,1.0,1,3.0,0,1,0,1,1
11036,2,1.0,24999,ox.ac.uk,1.0,1,2.0,1,0,4,1,1
764,0,1.0,10000,google.co.uk,1.0,1,0.0,3,2,2,7,1
8323,2,1.0,10000,ox.ac.uk,1.0,1,0.0,1,5,1,3,0
7799,1,0.0,24999,google.co.uk,1.0,1,1.0,0,6,0,0,0
7612,6,1.0,54997,,0.0,1,1.0,3,5,0,4,1
6898,3,1.0,54997,slideshare.net,0.0,0,1.0,2,3,1,6,0
7273,2,0.0,69996,,1.0,1,1.0,3,3,2,6,0
4114,2,1.0,10000,si.edu,0.0,1,1.0,2,2,1,0,0
10463,0,1.0,10000,google.co.uk,1.0,0,0.0,0,5,4,3,1
9052,3,1.0,10000,si.edu,1.0,1,1.0,1,1,2,6,1
10220,2,,10000,slideshare.net,0.0,0,0.0,2,0,0,7,1
8879,2,1.0,10000,slideshare.net,0.0,0,0.0,0,2,0,3,0
4025,3,1.0,54997,,1.0,1,1.0,1,4,0,3,1
4274,3,0.0,10000,google.co.uk,1.0,0,0.0,0,1,1,4,0
11659,2,1.0,39998,slideshare.net,1.0,0,1.0,1,4,2,0,0
4915,1,1.0,10000,google.co.uk,1.0,1,1.0,0,6,0,6,0
13911,3,1.0,39998,si.edu,1.0,1,3.0,1,4,0,6,0
3427,0,0.0,10000,si.edu,0.0,0,0.0,0,6,0,6,1
8402,1,1.0,10000,si.edu,1.0,1,1.0,0,6,3,4,0
2103,2,0.0,24999,ox.ac.uk,1.0,0,0.0,3,6,1,0,1
2111,3,1.0,10000,si.edu,0.0,1,1.0,1,3,1,0,0
12413,2,0.0,24999,google.co.uk,1.0,0,2.0,0,2,1,5,0
13746,5,1.0,84995,slideshare.net,0.0,0,2.0,3,3,1,3,0
9665,1,1.0,10000,slideshare.net,1.0,0,0.0,1,2,2,5,0
13153,0,1.0,10000,si.edu,0.0,0,1.0,1,6,0,6,1
10607,0,0.0,24999,ox.ac.uk,1.0,0,0.0,1,4,0,3,0
8924,1,0.0,10000,si.edu,1.0,0,1.0,1,5,0,3,0
3111,1,1.0,10000,si.edu,1.0,1,2.0,1,5,0,5,1
7596,2,0.0,24999,slideshare.net,1.0,0,0.0,1,2,1,1,1
7029,6,0.0,54997,slideshare.net,0.0,0,0.0,0,3,0,3,0
11211,1,0.0,54997,slideshare.net,0.0,0,0.0,0,5,1,5,0
3760,1,0.0,69996,google.co.uk,1.0,0,1.0,2,2,3,4,0
12816,5,0.0,10000,slideshare.net,1.0,0,0.0,1,3,0,6,1
3822,3,0.0,10000,ox.ac.uk,0.0,0,0.0,1,6,2,3,0
13528,4,1.0,24999,si.edu,1.0,0,1.0,0,3,0,4,1
13643,1,1.0,39998,slideshare.net,0.0,0,0.0,3,3,0,4,1
10574,2,1.0,54997,si.edu,1.0,1,0.0,0,5,0,1,1
6286,2,1.0,10000,slideshare.net,1.0,1,0.0,1,6,0,7,0
8282,0,0.0,84995,slideshare.net,0.0,0,2.0,3,3,2,5,1
9284,1,0.0,24999,ox.ac.uk,1.0,0,2.0,6,1,0,1,1
10377,7,0.0,39998,si.edu,1.0,1,1.0,0,3,0,0,1
10923,2,0.0,10000,ox.ac.uk,1.0,1,2.0,0,5,1,6,1
9203,1,1.0,10000,ehow.com,1.0,0,1.0,2,2,0,3,0
4916,4,0.0,10000,ox.ac.uk,1.0,0,1.0,0,5,0,2,1
6586,3,1.0,39998,slideshare.net,0.0,0,0.0,1,1,1,3,1
10135,3,0.0,24999,google.co.uk,1.0,1,0.0,0,6,2,5,1
4617,0,0.0,24999,ox.ac.uk,1.0,0,0.0,0,0,1,5,0
5782,7,1.0,69996,nsw.gov.au,1.0,1,1.0,1,2,0,5,0
8333,0,0.0,84995,slideshare.net,0.0,0,1.0,1,6,1,6,1
9637,1,1.0,84995,si.edu,1.0,1,0.0,2,0,2,4,0
9580,2,0.0,10000,slideshare.net,1.0,0,1.0,1,0,0,7,0
12526,0,0.0,24999,si.edu,1.0,1,2.0,0,0,0,7,1
12937,5,0.0,10000,slideshare.net,1.0,1,0.0,1,3,0,4,1
6160,1,0.0,39998,si.edu,0.0,0,0.0,1,5,1,4,1
557,1,1.0,39998,si.edu,0.0,0,0.0,0,6,1,5,0
10413,5,1.0,84995,google.co.uk,0.0,1,0.0,0,6,0,7,0
9012,5,1.0,39998,si.edu,1.0,1,1.0,1,2,0,2,0
6366,2,0.0,10000,si.edu,1.0,0,2.0,2,0,0,1,0
8715,3,0.0,54997,ox.ac.uk,0.0,0,0.0,0,0,0,2,0
2736,4,1.0,10000,google.co.uk,1.0,0,1.0,0,5,2,2,0
6691,1,1.0,10000,ox.ac.uk,1.0,1,0.0,1,5,2,3,1
13038,0,0.0,24999,si.edu,1.0,0,0.0,0,3,0,0,0
13757,1,1.0,24999,slideshare.net,1.0,0,0.0,0,6,0,3,0
5191,1,1.0,69996,slideshare.net,1.0,1,0.0,1,0,1,5,0
1655,2,1.0,24999,slideshare.net,0.0,0,0.0,1,5,0,2,1
7958,5,,84995,slideshare.net,0.0,1,0.0,1,3,0,5,0
6090,4,0.0,10000,si.edu,1.0,1,1.0,2,4,2,4,0
7881,2,1.0,39998,si.edu,1.0,1,1.0,3,5,1,5,0
11655,5,0.0,24999,ox.ac.uk,1.0,0,0.0,2,0,2,5,0
4449,1,1.0,84995,si.edu,0.0,1,0.0,1,1,2,0,1
2777,1,0.0,39998,si.edu,1.0,1,1.0,2,4,0,5,1
4975,0,1.0,10000,si.edu,1.0,1,1.0,2,5,1,5,0
12562,4,0.0,39998,ehow.com,1.0,0,1.0,0,6,0,1,1
8763,3,0.0,69996,slideshare.net,1.0,1,1.0,2,4,1,1,1
7078,4,1.0,24999,slideshare.net,1.0,0,0.0,0,4,1,0,1
3636,1,0.0,24999,ox.ac.uk,1.0,1,2.0,0,0,2,1,0
325,2,1.0,10000,ehow.com,1.0,1,0.0,0,6,1,3,0
7461,2,0.0,54997,ox.ac.uk,0.0,0,1.0,0,1,1,6,1
9323,1,1.0,39998,slideshare.net,0.0,0,2.0,1,5,0,6,1
97,2,0.0,39998,nsw.gov.au,1.0,1,1.0,2,5,1,4,0
5894,2,1.0,84995,si.edu,0.0,1,1.0,1,0,1,3,0
13339,3,0.0,10000,si.edu,1.0,1,0.0,1,2,1,2,0
5551,0,1.0,24999,slideshare.net,1.0,0,1.0,0,2,1,0,0
5209,3,1.0,10000,si.edu,1.0,1,0.0,1,0,2,2,0
2843,2,0.0,10000,si.edu,1.0,1,2.0,2,1,0,2,1
9220,4,1.0,69996,slideshare.net,0.0,0,1.0,1,1,0,1,0
5681,3,1.0,24999,google.co.uk,1.0,0,1.0,1,2,0,3,1
9897,1,1.0,10000,google.co.uk,1.0,1,0.0,1,5,0,1,0
3925,4,0.0,10000,slideshare.net,1.0,1,0.0,1,2,0,2,1
773,3,0.0,84995,si.edu,0.0,1,2.0,0,5,1,7,1
3405,3,0.0,10000,slideshare.net,1.0,0,3.0,1,2,0,7,0
13432,3,1.0,39998,ehow.com,0.0,0,0.0,2,6,0,6,1
5269,4,0.0,54997,slideshare.net,1.0,1,1.0,0,2,1,3,1
2189,4,0.0,24999,slideshare.net,0.0,0,1.0,0,2,1,5,1
1207,1,0.0,84995,ox.ac.uk,0.0,1,1.0,1,1,1,5,1
6302,2,0.0,10000,slideshare.net,0.0,0,2.0,4,0,0,7,1
1636,2,0.0,84995,slideshare.net,0.0,0,0.0,0,2,4,6,1
3985,2,0.0,39998,ox.ac.uk,1.0,1,0.0,1,1,0,2,0
12701,5,0.0,10000,,1.0,1,2.0,2,3,1,3,1
2123,2,0.0,10000,google.co.uk,1.0,1,0.0,0,3,2,6,1
11042,1,,10000,ox.ac.uk,1.0,0,0.0,0,6,1,3,0
8926,2,1.0,10000,ehow.com,1.0,0,,3,2,2,4,1
4636,0,0.0,10000,slideshare.net,1.0,0,1.0,2,5,0,2,1
11651,1,0.0,24999,ox.ac.uk,1.0,1,1.0,3,6,0,3,1
9239,3,0.0,24999,google.co.uk,1.0,1,0.0,0,5,0,2,1
5696,2,0.0,10000,ox.ac.uk,1.0,0,1.0,2,1,0,5,0
9922,2,1.0,24999,si.edu,1.0,1,0.0,0,6,0,1,0
9783,3,0.0,10000,si.edu,1.0,0,2.0,0,3,0,4,0
5501,3,1.0,24999,ox.ac.uk,0.0,0,1.0,2,3,1,7,1
8337,7,0.0,39998,si.edu,1.0,0,3.0,2,5,1,0,1
11228,2,1.0,24999,si.edu,0.0,0,0.0,0,4,1,6,1
8225,3,0.0,24999,si.edu,1.0,1,0.0,0,4,1,4,0
3484,4,0.0,39998,ox.ac.uk,1.0,0,0.0,1,0,1,0,0
12957,3,0.0,24999,si.edu,1.0,0,1.0,0,0,1,1,1
12693,6,1.0,10000,google.co.uk,1.0,0,0.0,1,6,0,3,1
6679,1,1.0,24999,slideshare.net,1.0,0,3.0,0,2,1,3,1
12556,2,0.0,10000,si.edu,1.0,1,0.0,0,5,0,3,0
9071,5,0.0,10000,si.edu,1.0,1,1.0,0,0,2,1,1
7730,0,0.0,39998,si.edu,1.0,1,0.0,0,3,0,4,1
5815,1,1.0,54997,si.edu,1.0,1,2.0,3,1,3,5,0
13264,0,0.0,10000,google.co.uk,0.0,1,1.0,0,3,2,2,1
11587,1,0.0,10000,si.edu,1.0,1,1.0,0,3,0,6,0
970,4,0.0,10000,nsw.gov.au,1.0,0,1.0,1,0,0,7,0
8881,1,1.0,10000,ehow.com,1.0,1,2.0,1,0,1,6,0
1485,7,0.0,24999,nsw.gov.au,1.0,1,0.0,0,4,0,6,1
9095,2,0.0,54997,si.edu,1.0,1,,0,1,0,4,0
1644,1,1.0,69996,,0.0,1,3.0,0,6,0,5,1
3880,2,1.0,24999,nsw.gov.au,1.0,0,0.0,0,6,0,0,1
8484,3,1.0,10000,si.edu,1.0,0,0.0,0,2,0,6,0
4117,2,1.0,10000,si.edu,1.0,0,1.0,0,0,2,7,1
123,0,0.0,84995,slideshare.net,0.0,0,1.0,0,1,1,7,1
11553,2,1.0,39998,ox.ac.uk,1.0,1,2.0,1,4,2,1,1
9691,1,1.0,69996,si.edu,0.0,0,0.0,1,4,0,5,1
11575,3,1.0,10000,slideshare.net,1.0,0,1.0,0,0,0,3,1
7162,4,0.0,10000,si.edu,1.0,1,2.0,1,6,0,7,1
10328,1,0.0,39998,si.edu,0.0,1,1.0,0,1,2,0,0
11731,3,1.0,54997,google.co.uk,1.0,1,3.0,0,2,1,6,0
2731,4,0.0,10000,si.edu,1.0,0,2.0,1,2,0,2,0
10028,1,0.0,39998,ehow.com,1.0,0,1.0,1,5,0,0,1
10365,2,1.0,69996,ox.ac.uk,1.0,1,0.0,0,0,0,3,0
7678,0,1.0,10000,slideshare.net,1.0,0,1.0,1,2,0,0,1
739,3,1.0,10000,si.edu,1.0,0,0.0,0,6,1,3,0
8568,2,1.0,10000,ehow.com,1.0,1,2.0,0,1,0,6,1
6180,1,0.0,69996,google.co.uk,1.0,1,1.0,1,1,1,7,0
11324,1,0.0,24999,si.edu,1.0,1,1.0,1,2,0,7,0
1398,3,1.0,54997,si.edu,0.0,0,0.0,0,4,0,4,1
12921,6,1.0,10000,google.co.uk,1.0,0,1.0,2,6,1,7,0
8031,2,0.0,10000,si.edu,1.0,1,0.0,1,4,0,4,0
1907,5,0.0,24999,si.edu,1.0,1,1.0,0,2,1,5,1
10288,1,1.0,10000,si.edu,1.0,0,1.0,1,6,0,0,0
9249,3,1.0,24999,slideshare.net,1.0,0,0.0,1,4,5,0,1
768,2,0.0,24999,si.edu,1.0,1,0.0,0,1,2,4,0
9291,2,1.0,24999,slideshare.net,0.0,0,2.0,0,2,0,6,1
3829,1,1.0,10000,slideshare.net,1.0,1,1.0,1,4,1,2,1
13336,3,1.0,10000,ehow.com,1.0,1,1.0,0,1,1,2,0
11240,0,1.0,39998,si.edu,1.0,1,1.0,0,6,1,1,1
4713,1,1.0,24999,ehow.com,1.0,1,0.0,0,2,2,0,0
11976,2,1.0,24999,nsw.gov.au,1.0,1,3.0,2,0,2,1,0
3628,3,0.0,10000,slideshare.net,1.0,1,1.0,1,2,1,1,0
2098,2,1.0,39998,ox.ac.uk,1.0,1,2.0,0,1,1,3,1
11321,1,1.0,39998,si.edu,0.0,0,1.0,3,0,1,3,0
8339,4,1.0,84995,ox.ac.uk,1.0,0,1.0,0,3,1,0,0
6859,3,,39998,google.co.uk,1.0,0,1.0,1,6,1,4,1
2139,3,0.0,24999,slideshare.net,1.0,0,2.0,0,5,0,6,0
897,1,0.0,39998,google.co.uk,1.0,1,3.0,1,4,1,7,1
13405,2,1.0,24999,si.edu,1.0,0,0.0,0,2,3,1,0
8070,7,0.0,84995,ox.ac.uk,1.0,1,0.0,1,5,0,0,1
7253,2,1.0,39998,si.edu,1.0,1,1.0,2,1,2,3,1
9906,1,1.0,10000,si.edu,1.0,1,0.0,0,2,0,4,0
6362,3,0.0,84995,slideshare.net,0.0,0,0.0,1,6,1,1,0
10396,3,1.0,10000,si.edu,1.0,0,2.0,1,5,1,4,1
4317,3,1.0,84995,google.co.uk,0.0,0,3.0,2,5,0,3,1
6555,3,0.0,24999,si.edu,0.0,0,1.0,0,3,0,6,1
8353,2,0.0,54997,slideshare.net,1.0,1,1.0,0,5,0,0,0
11091,3,1.0,24999,si.edu,1.0,1,0.0,1,2,0,3,0
6389,1,1.0,39998,slideshare.net,1.0,1,0.0,0,6,1,6,1
765,5,1.0,39998,si.edu,1.0,1,3.0,0,3,1,7,1
11089,1,0.0,24999,si.edu,1.0,0,1.0,0,2,0,7,1
6359,1,1.0,39998,ehow.com,0.0,0,0.0,2,5,1,4,1
8709,2,0.0,10000,si.edu,1.0,1,2.0,0,4,1,1,1
11754,1,0.0,10000,slideshare.net,1.0,0,0.0,0,6,0,1,0
10295,0,,24999,si.edu,1.0,1,1.0,1,0,2,0,1
9547,2,1.0,10000,nsw.gov.au,1.0,1,1.0,0,5,0,3,1
1449,1,1.0,10000,slideshare.net,1.0,1,0.0,1,5,1,1,0
8320,0,0.0,24999,slideshare.net,1.0,1,0.0,1,6,1,6,0
4105,3,0.0,10000,slideshare.net,1.0,0,0.0,1,6,0,1,0
1969,4,1.0,10000,ehow.com,1.0,1,1.0,0,2,0,3,0
13404,1,1.0,24999,si.edu,1.0,1,1.0,1,6,0,4,0
4170,1,0.0,84995,slideshare.net,0.0,0,0.0,5,6,1,1,1
3486,2,1.0,24999,nsw.gov.au,1.0,1,0.0,0,6,1,5,1
10143,4,0.0,84995,slideshare.net,0.0,1,0.0,2,4,1,5,0
13150,3,0.0,39998,si.edu,1.0,1,2.0,3,5,0,1,0
6533,2,0.0,24999,slideshare.net,0.0,1,1.0,3,4,2,7,1
827,4,0.0,10000,slideshare.net,1.0,0,1.0,0,6,0,5,1
844,0,1.0,39998,ox.ac.uk,1.0,0,0.0,1,0,2,4,0
9466,1,0.0,69996,si.edu,0.0,1,2.0,1,4,1,6,0
4912,1,1.0,10000,slideshare.net,1.0,0,0.0,0,3,0,6,0
8308,4,0.0,69996,si.edu,1.0,1,1.0,0,1,1,1,1
11445,7,0.0,10000,si.edu,1.0,1,0.0,2,0,0,1,1
5085,2,1.0,10000,slideshare.net,1.0,1,0.0,0,6,2,2,0
735,6,0.0,39998,si.edu,1.0,1,0.0,2,3,0,2,1
11280,4,,10000,slideshare.net,1.0,1,0.0,0,4,0,0,1
13558,6,1.0,10000,slideshare.net,1.0,0,0.0,0,2,1,7,1
6743,4,0.0,10000,si.edu,1.0,1,2.0,1,2,1,6,1
529,3,1.0,10000,si.edu,1.0,0,0.0,1,4,1,4,0
12283,2,1.0,24999,slideshare.net,0.0,0,1.0,2,1,0,5,1
8814,4,1.0,10000,si.edu,1.0,0,0.0,0,5,0,5,0
11362,4,1.0,24999,si.edu,1.0,0,0.0,2,6,1,2,1
3767,3,1.0,24999,si.edu,1.0,1,0.0,1,3,0,7,0
13022,3,1.0,84995,si.edu,0.0,1,0.0,1,1,0,4,1
4335,3,0.0,69996,slideshare.net,0.0,1,1.0,0,0,2,2,0
738,2,0.0,10000,ehow.com,0.0,0,0.0,0,2,0,3,0
1420,1,1.0,10000,slideshare.net,1.0,1,3.0,1,2,1,7,1
12237,3,1.0,84995,si.edu,0.0,1,0.0,1,0,2,5,1
11287,2,,10000,google.co.uk,1.0,1,1.0,1,3,0,2,0
1258,4,0.0,24999,slideshare.net,1.0,1,0.0,0,2,0,0,1
153,5,1.0,69996,nsw.gov.au,0.0,0,0.0,3,2,2,5,1
5691,1,0.0,10000,slideshare.net,1.0,0,0.0,0,1,0,7,0
2699,3,0.0,10000,si.edu,1.0,0,2.0,0,5,1,6,0
1656,1,0.0,84995,si.edu,0.0,0,3.0,0,3,0,2,1
80,2,0.0,39998,ox.ac.uk,1.0,1,1.0,3,5,1,2,1
9527,0,1.0,24999,slideshare.net,0.0,0,0.0,1,2,0,2,1
5514,3,0.0,24999,si.edu,1.0,1,0.0,0,4,1,7,0
7378,4,1.0,10000,si.edu,0.0,1,1.0,1,6,2,2,1
11889,1,1.0,39998,si.edu,0.0,1,1.0,1,0,0,7,1
5068,2,1.0,39998,slideshare.net,0.0,0,1.0,1,6,1,7,1
6007,2,1.0,84995,nsw.gov.au,0.0,0,0.0,3,3,0,3,1
558,2,0.0,10000,si.edu,1.0,0,1.0,2,2,0,5,1
12660,0,0.0,84995,slideshare.net,0.0,0,1.0,0,4,0,6,0
8029,4,0.0,69996,slideshare.net,0.0,0,1.0,1,5,0,6,1
8703,3,0.0,24999,si.edu,1.0,0,1.0,1,2,2,5,1
2945,2,1.0,24999,ox.ac.uk,1.0,1,1.0,0,6,0,7,1
1489,4,0.0,84995,si.edu,0.0,0,1.0,1,0,1,2,1
175,4,0.0,39998,ox.ac.uk,0.0,0,1.0,1,5,0,2,1
8750,5,0.0,84995,si.edu,0.0,1,3.0,0,4,0,2,0
9660,3,0.0,84995,si.edu,0.0,1,0.0,0,5,1,2,1
1800,1,0.0,39998,slideshare.net,0.0,0,0.0,2,3,1,4,1
13416,1,0.0,39998,si.edu,1.0,1,1.0,1,4,0,2,0
2383,3,1.0,10000,si.edu,1.0,0,,1,4,0,4,1
456,1,0.0,10000,si.edu,1.0,1,1.0,0,4,0,7,0
3638,4,1.0,10000,si.edu,1.0,1,1.0,1,5,0,7,1
5767,1,1.0,10000,ox.ac.uk,1.0,0,1.0,1,6,0,7,0
9502,4,0.0,10000,slideshare.net,1.0,0,3.0,0,3,0,5,0
5676,5,1.0,84995,nsw.gov.au,0.0,0,1.0,1,0,1,3,1
7825,0,0.0,84995,si.edu,0.0,0,1.0,1,4,1,1,1
12387,4,0.0,24999,google.co.uk,1.0,1,0.0,1,5,2,0,1
793,3,1.0,39998,si.edu,0.0,0,0.0,0,6,0,7,1
11926,3,1.0,24999,si.edu,1.0,1,2.0,2,1,1,2,1
3387,2,1.0,24999,si.edu,1.0,0,0.0,3,1,1,1,1
2030,5,0.0,10000,google.co.uk,1.0,1,0.0,1,2,1,4,0
1931,1,0.0,54997,si.edu,1.0,1,1.0,0,1,1,2,1
923,1,0.0,69996,si.edu,1.0,1,0.0,1,2,1,2,1
13068,0,0.0,10000,ox.ac.uk,1.0,0,0.0,0,1,0,6,0
284,1,1.0,54997,si.edu,0.0,1,1.0,0,5,1,7,1
7872,2,0.0,10000,ox.ac.uk,1.0,1,1.0,0,4,1,6,1
6306,3,1.0,24999,slideshare.net,0.0,0,2.0,0,2,1,5,1
520,2,0.0,69996,si.edu,0.0,1,1.0,0,6,0,4,0
2204,2,1.0,84995,slideshare.net,0.0,0,3.0,0,6,1,1,1
11050,3,1.0,10000,ox.ac.uk,1.0,0,0.0,1,1,1,5,1
99,3,0.0,10000,nsw.gov.au,1.0,1,1.0,1,2,0,2,0
10485,2,0.0,10000,si.edu,1.0,0,1.0,0,4,0,6,0
3515,3,1.0,10000,,1.0,1,1.0,0,0,0,6,0
10800,0,1.0,39998,si.edu,1.0,1,3.0,1,1,0,6,0
13742,2,0.0,84995,si.edu,0.0,0,1.0,0,3,2,1,1
3039,2,0.0,54997,si.edu,1.0,1,1.0,0,5,1,1,1
11206,1,1.0,10000,ehow.com,1.0,1,2.0,0,2,0,2,0
437,4,1.0,39998,google.co.uk,1.0,0,1.0,2,4,0,0,1
1852,2,1.0,24999,slideshare.net,1.0,1,0.0,2,3,0,6,0
9149,3,0.0,10000,si.edu,1.0,0,1.0,3,5,0,5,0
12523,6,1.0,24999,ox.ac.uk,1.0,1,2.0,1,5,0,5,1
4109,2,1.0,10000,ox.ac.uk,1.0,0,1.0,0,6,1,0,1
5757,7,1.0,54997,slideshare.net,1.0,1,0.0,2,4,2,3,1
12415,2,0.0,10000,ox.ac.uk,1.0,1,1.0,1,4,3,0,1
5495,1,0.0,54997,slideshare.net,1.0,1,2.0,0,0,1,4,0
8116,6,1.0,24999,si.edu,0.0,0,0.0,1,1,0,2,1
9289,5,1.0,24999,google.co.uk,1.0,1,2.0,1,5,1,3,0
13462,3,1.0,10000,si.edu,1.0,0,2.0,2,5,2,2,0
7545,2,1.0,24999,slideshare.net,1.0,1,2.0,2,3,0,1,1
4477,1,0.0,10000,slideshare.net,1.0,0,0.0,1,0,4,5,1
22,6,0.0,39998,ehow.com,1.0,1,1.0,0,6,0,4,1
9410,6,1.0,24999,ehow.com,1.0,1,1.0,1,4,0,3,1
11837,2,1.0,84995,ehow.com,0.0,0,0.0,1,2,2,7,0
2624,1,1.0,39998,si.edu,1.0,1,1.0,1,5,1,7,0
1784,1,0.0,69996,si.edu,0.0,1,0.0,1,0,1,3,1
12684,7,0.0,10000,si.edu,1.0,1,0.0,2,0,0,3,0
12723,3,0.0,10000,si.edu,1.0,1,0.0,0,3,1,6,1
2441,2,0.0,10000,si.edu,1.0,1,0.0,1,2,0,1,1
9145,1,0.0,10000,ehow.com,1.0,1,0.0,1,2,2,7,1
10778,4,0.0,10000,si.edu,1.0,0,,2,4,0,0,1
12111,5,1.0,39998,ehow.com,1.0,1,0.0,0,2,0,4,0
1738,2,0.0,24999,ehow.com,1.0,1,0.0,2,2,1,7,1
9495,1,1.0,24999,si.edu,1.0,0,1.0,2,1,1,2,1
3784,1,0.0,24999,nsw.gov.au,1.0,1,1.0,0,6,1,6,0
12107,5,1.0,24999,ehow.com,1.0,0,1.0,0,0,0,4,1
10122,0,1.0,10000,slideshare.net,1.0,1,0.0,1,1,0,4,1
9730,3,0.0,10000,ox.ac.uk,1.0,1,1.0,0,6,4,7,0
4501,2,1.0,10000,si.edu,1.0,1,1.0,1,5,1,0,0
1230,7,0.0,54997,slideshare.net,0.0,0,2.0,1,0,0,4,1
2065,2,0.0,10000,google.co.uk,1.0,0,2.0,0,1,0,6,0
9150,1,0.0,24999,si.edu,1.0,1,1.0,0,5,2,5,0
1741,1,0.0,24999,slideshare.net,1.0,0,1.0,3,2,2,0,1
3838,0,0.0,10000,,1.0,0,0.0,1,1,0,2,0
7640,2,1.0,69996,ox.ac.uk,0.0,0,0.0,2,3,1,5,1
12673,4,0.0,39998,si.edu,1.0,1,2.0,1,0,0,1,1
11088,0,0.0,24999,si.edu,1.0,0,3.0,0,6,1,2,1
2639,3,0.0,39998,slideshare.net,1.0,0,0.0,1,0,0,1,0
12078,2,0.0,69996,si.edu,0.0,0,0.0,0,2,3,6,0
4369,5,0.0,24999,slideshare.net,1.0,1,0.0,3,0,0,6,1
10284,2,1.0,54997,nsw.gov.au,1.0,1,0.0,0,1,1,3,1
1446,5,1.0,10000,si.edu,0.0,1,1.0,2,3,2,5,1
1870,1,1.0,10000,nsw.gov.au,1.0,0,0.0,1,0,0,4,0
13356,3,1.0,10000,si.edu,0.0,0,1.0,1,6,0,5,1
10262,2,1.0,24999,google.co.uk,1.0,1,1.0,1,4,1,5,0
7791,3,0.0,10000,ox.ac.uk,1.0,0,0.0,0,5,0,2,0
11656,2,0.0,54997,nsw.gov.au,1.0,1,2.0,0,3,1,1,1
7477,2,1.0,54997,si.edu,1.0,1,1.0,2,4,2,2,0
6290,0,0.0,10000,ox.ac.uk,0.0,0,1.0,0,5,2,3,1
1130,2,1.0,24999,si.edu,1.0,1,0.0,0,3,1,3,1
13161,2,0.0,10000,slideshare.net,1.0,1,1.0,0,6,1,0,0
13539,2,0.0,10000,si.edu,1.0,0,0.0,2,4,2,1,1
5489,3,1.0,54997,si.edu,1.0,1,1.0,2,5,0,1,1
12767,7,1.0,39998,si.edu,1.0,0,0.0,0,6,0,6,1
432,3,0.0,10000,slideshare.net,1.0,1,3.0,3,1,0,5,1
4782,1,1.0,39998,ehow.com,0.0,0,2.0,2,0,0,2,1
7350,1,1.0,54997,si.edu,0.0,0,0.0,2,6,0,1,0
9439,5,0.0,10000,slideshare.net,1.0,0,2.0,0,0,1,3,1
7178,1,1.0,84995,si.edu,0.0,0,0.0,2,1,1,0,0
8388,1,0.0,24999,nsw.gov.au,1.0,0,0.0,0,1,2,4,0
1157,0,1.0,24999,slideshare.net,1.0,1,0.0,1,2,0,5,0
11602,2,1.0,69996,ehow.com,0.0,0,3.0,1,1,0,0,1
11477,1,1.0,84995,si.edu,0.0,0,1.0,3,0,0,4,0
3798,2,0.0,39998,slideshare.net,1.0,1,1.0,0,0,1,5,1
9698,0,1.0,24999,ehow.com,1.0,1,1.0,0,2,1,1,1
4372,2,1.0,84995,si.edu,0.0,0,,1,6,2,7,1
13303,1,0.0,10000,google.co.uk,1.0,0,0.0,0,4,0,6,1
13064,3,1.0,54997,si.edu,1.0,1,2.0,0,2,1,6,0
12455,5,1.0,10000,ehow.com,1.0,1,0.0,2,4,1,5,0
1737,1,1.0,39998,si.edu,1.0,0,0.0,1,0,2,4,0
12114,2,0.0,39998,ehow.com,1.0,1,0.0,0,5,2,4,1
10797,7,0.0,10000,ox.ac.uk,1.0,0,2.0,2,2,1,1,1
5915,2,0.0,84995,si.edu,0.0,0,3.0,0,2,3,4,0
13665,3,0.0,10000,si.edu,0.0,1,0.0,1,5,2,7,0
902,2,1.0,10000,google.co.uk,1.0,0,1.0,0,4,1,4,0
7231,4,1.0,24999,si.edu,1.0,1,1.0,1,1,1,5,1
11839,6,0.0,24999,ehow.com,1.0,0,2.0,2,6,1,5,0
11680,3,0.0,10000,si.edu,1.0,1,2.0,1,4,3,3,0
13716,1,0.0,84995,si.edu,0.0,0,1.0,0,1,2,3,0
